-0.561055, -0.545014, 0
-0.403786, 0.852093, 0
0.452971, -0.037749, 0
-0.198447, -0.779043, 0
0.349873, 0.297575, 0
-0.265998, 0.958405, 0
0.872105, 0.257308, 0
0.717977, 0.325076, 0
0.592340, 0.783371, 0
-0.282927, 0.930325, 0
-0.078555, 0.593581, 0
0.206416, -0.856163, 0
0.038410, -0.663894, 0
0.130521, -0.848300, 0
-0.432030, 0.254671, 0
-0.121376, -0.608588, 0
0.740784, 0.610976, 0
0.509689, -0.711251, 0
0.137247, 0.426374, 0
-0.089017, 0.918281, 0
0.213171, -0.221596, 0
0.716534, -0.601833, 0
-0.624649, -0.404842, 0
0.723391, -0.183365, 0
0.958834, -0.118381, 0
-0.385466, 0.468523, 0
0.569080, -0.692386, 0
-0.133851, -0.762561, 0
-0.167403, -0.154588, 0
0.357635, 0.038731, 0
-0.178563, -0.693918, 0
-0.702064, -0.108422, 0
0.127769, -0.717223, 0
-0.019006, 0.572263, 0
0.229929, 0.236670, 0
0.739338, 0.285762, 0
-0.521830, -0.428065, 0
-0.508227, -0.567896, 0
0.019947, 0.964376, 0
0.212374, -0.792352, 0
0.279042, 0.231400, 0
0.859754, 0.103972, 0
-0.394129, 0.274515, 0
0.466946, -0.654790, 0
-0.082855, -0.308550, 0
0.780921, -0.472188, 0
0.405315, -0.727306, 0
-0.367090, -0.711417, 0
-0.510523, -0.446995, 0
-0.191760, -0.650769, 0
0.379069, 0.772489, 0
0.209645, -0.717746, 0
0.185220, 0.842555, 0
0.041181, 0.562199, 0
0.731178, 0.471207, 0
-0.625856, 0.187411, 0
-0.040100, -0.869688, 0
0.287337, -0.671537, 0
0.147142, -0.369024, 0
0.420372, -0.121680, 0
0.098975, -0.873605, 0
0.807585, 0.584029, 0
-0.696283, 0.644697, 0
0.201508, -0.618986, 0
0.682745, -0.546171, 0
-0.687998, 0.130174, 0
-0.223670, 0.939678, 0
-0.623969, -0.027101, 0
-0.028403, -0.112643, 0
-0.458074, -0.408851, 0
-0.408082, -0.475042, 0
0.863688, -0.096080, 0
-0.228906, 0.904995, 0
-0.237132, 0.547424, 0
0.844673, 0.422606, 0
0.142007, 0.535973, 0
0.352898, -0.249313, 0
-0.205622, -0.190810, 0
-0.329438, 0.336304, 0
0.400339, 0.262480, 0
0.861262, 0.264027, 0
-0.833599, 0.516393, 0
0.031230, -0.197304, 0
0.180018, -0.195869, 0
0.484580, -0.677840, 0
-0.010779, -0.688046, 0
0.291033, 0.203529, 0
0.419665, 0.236340, 0
0.058540, -0.678907, 0
0.256586, -0.802182, 0
-0.135122, -0.244080, 0
0.067874, -0.670114, 0
-0.498217, -0.553743, 0
0.872721, 0.225620, 0
-0.146134, -0.765495, 0
-0.081063, -0.105636, 0
-0.566931, 0.261147, 0
0.154763, 0.303987, 0
-0.151012, 0.398388, 0
0.435986, -0.037743, 0
0.130256, 0.127013, 1
-0.865933, 0.183216, 1
-0.748018, 0.047106, 1
0.362744, 0.646849, 1
-0.462264, -0.788267, 1
0.100735, 0.308056, 1
-0.188250, -0.295057, 1
-0.820603, 0.279762, 1
-0.732638, -0.328516, 1
-0.486489, 0.630106, 1
0.602716, 0.404919, 1
0.331628, -0.937670, 1
-0.143735, 0.702071, 1
0.587510, 0.326963, 1
-0.117567, 0.766907, 1
-0.393276, 0.149795, 1
-0.220099, -0.243276, 1
-0.828517, -0.378261, 1
-0.879706, 0.196452, 1
-0.971859, -0.217331, 1
-0.155000, -0.472400, 1
-0.770329, 0.252721, 1
0.028227, 0.112105, 1
0.019628, 0.634952, 1
-0.738101, 0.458019, 1
-0.244813, 0.041800, 1
-0.785258, -0.073330, 1
0.663539, -0.664964, 1
-0.876879, 0.301107, 1
0.262560, -0.448478, 1
-0.288632, -0.903360, 1
-0.648241, 0.575318, 1
-0.382881, 0.066728, 1
0.401764, -0.843264, 1
0.581765, 0.396157, 1
0.602014, -0.155675, 1
-0.896910, 0.223561, 1
-0.886514, 0.090748, 1
0.164784, -0.034528, 1
-0.611955, 0.644326, 1
0.436846, 0.427726, 1
0.614669, -0.003533, 1
0.715986, 0.133683, 1
-0.775569, -0.355034, 1
-0.866244, 0.091229, 1
-0.684972, 0.305875, 1
-0.648805, 0.483574, 1
0.313047, -0.520746, 1
-0.680065, -0.536169, 1
-0.334645, 0.119861, 1
-0.048762, 0.775100, 1
0.399433, 0.427581, 1
-0.160559, -0.319769, 1
-0.775554, -0.002320, 1
0.028810, -0.110199, 1
0.510224, -0.172848, 1
-0.337021, 0.136606, 1
0.075993, -0.027426, 1
-0.878370, 0.385607, 1
0.011065, 0.759505, 1
-0.348503, 0.087414, 1
-0.281004, -0.458830, 1
0.303161, 0.574986, 1
-0.451617, 0.009772, 1
0.196729, -0.896024, 1
0.501946, 0.596234, 1
-0.453676, -0.736441, 1
-0.177389, 0.296829, 1
0.246382, 0.714458, 1
0.041078, 0.729249, 1
0.354011, 0.545190, 1
-0.160611, 0.336357, 1
0.416874, -0.821323, 1
0.475506, -0.485287, 1
0.528802, -0.278113, 1
-0.020666, 0.703133, 1
0.611338, -0.770210, 1
-0.414255, 0.051671, 1
-0.315107, -0.189862, 1
0.096387, -0.421575, 1
0.028691, 0.696067, 1
0.563089, -0.142716, 1
-0.727201, 0.281925, 1
0.468750, -0.126741, 1
0.612371, 0.080088, 1
-0.065499, 0.279436, 1
0.706246, 0.063780, 1
0.697951, 0.058754, 1
-0.123793, 0.733869, 1
-0.524430, -0.651802, 1
0.161186, 0.153126, 1
0.647840, 0.072599, 1
-0.904245, 0.203570, 1
-0.993876, -0.028038, 1
0.329984, -0.908393, 1
